"id","user_id","client_id","title","status","allow_comments","body","extended_body","excerpt","keywords","category","created_at","updated_at","company_id","go_live_date","original_id","author_name","comments_count"
"40771","","1","Uses for an industry award #5","Publish","true","Christmas tree stand. Twinkle. 

<img alt=""lalala.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/lalala.jpg"" width=""400"" height=""533"" />","","","","","2006-11-21","2013-03-29","","","","Emma","0"
"40772","","1","Charty goodness","Publish","true","<img alt=""chart.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/chart.jpg"" width=""400""  />

I'll be happier when Canongate's sales get above &pound;4m!","","","","","2006-11-23","2013-03-29","","","","Emma","0"
"40773","","1","How to cut things out","Publish","true","So I'm often talking to people about how we work at Snowbooks, and I say 'and the team does all their own cover design and illustrations,' and the person nods, and later in the conversation the person says 'so who does your cover design?' and I say that the team does it, the same person who's the editor and the typesetter and the marketeer and the production manager. And the person looks a bit confused, and then says 'that's impossible.' It seems a very hard thing for people to grasp. So here is the first in an occasional series of how to do things in Photoshop and Indesign, so that you can see HowBloodyEasy&trade; it is. 

<strong>How to cut something out of its background in photoshop. </strong>

Here is our image. 

<img alt=""Original image"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process1.jpg"" width=""400"" height=""319"" />","1) Select the rough area you want to cut away using the Magic Wand tool

<img alt=""Rough selection"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process2.jpg"" />

2) Switch to Quick Mask mode by pressing Q. The red area masks (denotes) the selected area. 

<img alt=""Red mask"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process3.jpg"" width=""405"" height=""315"" />

3) Open the channel palette, deselect the RGB channel. This hides all colour filters so the image appears black and white. It's easier to spot what's selected and what's not when all the colour is stripped away. 

<img alt=""binary.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process4.jpg"" />

4) If you like, run the Dust and Scratches filter at 2px. This tidies up a lot of the stray bits of 'dust'. 

5) Clean up image using a large brush to remove any remaining bits of black in the background area. 

<img alt=""Cleaned up image"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process5.jpg"" />

6) Return to normal mode by pressing Q

7) Feather the edges of the selection by pressing ctrl-alt-D, 1, enter

<img alt=""Feathering"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process6.jpg"" />

8) Delete the selected background area. 

<img alt=""process2.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/process7.jpg"" />

9) You're done - and over the course of about a year you've saved yourself a couple of grand. 

****ignore this next bit****
<a href=""http://www.technorati.com/claim/2pkdksqci9"" rel=""me"">Technorati Profile</a>","","","","2006-11-23","2013-03-29","","","","Emma","0"
"40774","","1","Prices","Publish","true","<a href=""http://www.snowbooksdesign.com""><img alt=""afew.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/afew.jpg"" width=""389"" height=""230"" /></a>

Lordy, I've just found out that some cover designers charge upwards of two grand! If I were still an employee of some firm or other, charged with maximising shareholder value, I'd be tempted to respond to that information by putting my prices up. Instead, however, I'm delighted to say - come to <a href=""http://www.snowbooksdesign.com"">Snowbooks Design</a> for a sales-focused cover that will only set you back &pound;600! Get-em-while-they're-hot-they're-lovely.","","","","","2006-11-23","2013-03-29","","","","Emma","0"
"40775","","1","Settle down","Publish","true","<img alt=""Untitled-1.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/Untitled-1.jpg"" width=""245"" height=""60"" />

You know, nothing delights and surprises me more than being mentioned in the same sentence as people I admire, *by* people I admire. From today's Independent, Boyd Tonkin's A Week in Books column:

""Publishing, which retains the allure of a sort of highbrow showbiz, attracts dedicated wannabes. It also allows talented veterans ousted from, or unhappy in, conglomerate companies to set up as smaller, fiercer rivals to ex-employers. This year, the former Orion chief Anthony Cheetham has planted the acorn of Quercus Books, and Philip Gwyn Jones's Portobello has made a stylish bow. Alma Books has launched with a bold list, Friday Books has begun to transform blogs into paper, Snow Books settles steadily, and Old Street Publishing promises interesting new directions.""

There are few better starts to a weekend than reading that manner of thing - and it was excellent timing as my mum's just called from her local bookstore to say she can't find a single one of our books. Thank you, Mr. Tonkin, for raising my spirits. 

<a href=""http://enjoyment.independent.co.uk/books/features/article2008040.ece"">The full, very fine and really quite emotive article. </a>","","","","","2006-11-24","2013-03-29","","","","Emma","0"
"40776","","1","DRM in an earlier age","Publish","true","<img alt=""tipperary.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/tipperary.jpg"" width=""103"" height=""135"" />
Here's a thing to ponder on: it's the early days of the twentieth century and you're a sheet music supplier. You're vaguely aware that the U.S. Supreme Court has cancelled Tesla's patent and awarded it to Marconi. Though the exact culprit may be in doubt, <i>someone</i> has clearly invented radio. Now you hear that an inventor called Lee DeForest has used radio to spread early election results through New York as Woodrow Wilson squeaks past Charles Hughes to take a second term as president. And in between the election results, it appears that DeForest has been broadcasting songs - old patriotic favourites for the most part but still, it sets you thinking. It could just as easily have been something from Irving Berlin or Jerome Kern. Currently, ""It's a long way to Tipperary"" is flying off your shelves, at sixpence a time, thank you very much. It seems that DeForest was broadcasting his music to around 7000 listeners. If he'd sold them the music instead, that would be &pound;175 - a year's sales in four minutes for one song! And DeForest played at least half a dozen tunes. Now granted, hearing the song once isn't the same as owning the sheet music, but on the other hand, on the radio you could hear it performed by Florrie Forde herself, backed by the real live Connaught Rangers. So let's split the difference and imagine charging the radio listeners a penny a song. In a few years, the nation could tune in and you'd be bringing in some pretty useful money - there are 42 million Brits according to the 1911 census and most of them like music. Call it a shilling a day from five million households. Hmm, on the other hand not many could afford that. On the other other hand, give all that music away for free and you not only miss out on an exchequer full of money, but you crush the sheet music industry flat and no one gets rich. After all, who's going to buy music if they can hear it on the radio whenever they wish for free?","So enough imagining. The fun question is, who would have thought that giving away free performances of the most popular tunes played by the original artists themselves to anyone who was listening all FOR FREE, would somehow result in a massive market for selling those same recordings? Not me. The music industry boomed <i>as a result</i> of broadcasting tunes for free every day, and not in spite of it - partly because music wasn't quite free enough: you couldn't choose when a song would come on, and you couldn't play it ten times in a row with a radio. And maybe it gave fashion a chance to take hold, where a song could get old in weeks instead of years. Mainly it just seemed to turn music into such a gigantic phenomenon that everyone had a fair chance of getting rich - even the sheet music vendors (for a while).

What worries me is that I would have been on the wrong side. I would have been trying to prevent radio stations giving away what I was trying to sell. I would have seen the size of their audience and been unhappy with the relative pittance I was paid each time they played a song I owned. But how unusual were the conditions that lead to radio's impact on music? Showing movies on TV - even when they can be recorded - seems as much like an advert for buying the DVD as it is a replacement for it.

When the same thing comes up in the book world, it's also difficult to know which way to jump. How wise is it to charge for paper books but give away the electronic versions? What counts as free publicity and what's simply lost revenue? Maybe we should give away film, TV and serialisation rights instead of charging for them, reasoning that overall takings will be higher. It's easy to squeeze a market too tightly, trying to control it rather than letting it grow and trusting that in the chaotic expansion there'll be a lucrative niche for us. In fact most of the money in the music industry, and I suspect around 50% of the money in the film industry goes not into bringing us new talent and new 'product' but in trying to influence which products we spend our money on. A small number of big blockbusters allows for far greater control - and thus greater money-making opportunities - than a large number of low-profile works, any one of which might suddenly capture the public's affections. And if these things are left to the public, then how are we to have the Burger King tie-in ready to go at the right moment? And the lead times on merchandising don't allow for unplanned successes.

The history of music, film and to a lesser extent books has been a struggle for control. But in the world of music a good garage band can now record, mix, master and mass produce an album without outside help and for very manageable sums of money. And hi-def video cameras are edging down towards the thousand pound mark. Shoot your own footage and everything else can be done on high-end PCs and Macs - editing, color-timing, ADR, scoring, chromakey, rendering, DVD mastering - and by 'high-end' I mean the sort of thing touted for yuppies to play Half Life 2 on.

It's fun to imagine a world where the 'authors' of music and film 'disintermediate' the traditional industries and go direct to their audience. More choice, lower costs all round, fewer boy bands and bad summer blockbusters. To stay in the game the big players would really have to deliver. I've already posted about how publishers could become the ox bow lakes of the book world, when the course of the written word simply jumps its banks and goes on without us.

I'm sure the sheet music industry still exists in the 21st century, but it's not an area I imagine new investment being drawn to. iPod clones, on the other hand, will do well this Christmas. What I'm trying to work out is how all this applies to the future history of books.","","","","2006-11-25","2013-03-29","","","","Rob","0"
"40777","","1","More wonderfulness","Publish","true","<img alt=""Guardian.gif"" src=""http://www.snowbooks.com/weblog/Guardian.gif"" width=""120"" height=""60"" />

It's like the internet knows I'm a bit worried about Christmas compliance and deliberately comes up with things to make my weekend all lovely. <a href=""http://books.guardian.co.uk/booksoftheyear2006/story/0,,1956494,00.html"">This from today's Guardian</a>: The Romanian features in Simon Callow's pick of 2006. 

<img alt=""images.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/images.jpg"" width=""98"" height=""115"" />

<b>Simon Callow</b>
<font color=""gray"">""Bruce Benderson's harrowingly autobiographical The Romanian (Snowbooks) is one of the most devastating and unsparing accounts of amour fou I have ever read, providing at the same time an extraordinary glimpse into Romania's past and present. I read it at the same time as Andrew Holleran's Grief (Hyperion), a novel which - haunted by reflections on Henry Adams as a widower and Mary Lincoln's aimless life after her husband's assassination - deals calmly and wisely, in exquisite pellucid prose, with some fundamental truths. Both these books deal with gay life, but from diametrically opposite points of view. Finally, Ian Buruma's fine and subtle Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance (Atlantic), while specifically and illuminatingly about some Dutch responses to Muslim extremism, has chilling resonances for all of us.""</font>

<img alt=""3D9781905005185.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/3D9781905005185.jpg"" width=""180"" height=""199"" />

<a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005180/ref=nosim/snowbooks-21"">Buy The Romanian from Amazon.co.uk</a>, or visit your local bookshop.","","","","","2006-11-25","2013-03-29","","","","Emma","0"
"40778","","1","Computers: just what is all the fuss about?","Publish","true","<img alt=""desert.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/desert.jpg"" width=""80"" height=""63"" />
I've had a few conversations with fellow publishers which drifted into technical waters... and at that point typically ran aground. Generally speaking, publishers aren't geeks and geeks aren't publishers. However, since the Nineties, geeks have been quietly revolutionising the world with their fancy Internets and their web thingamajigs and what-have-yous. Sometimes these new-fangled notions impinge directly upon the world of publishing and at other times they simply loom on the horizon, where they could be either icebergs or lovely tropical islands serving fruity cocktails. Without closer inspection it's impossible to tell. But who among us busy publishing types has the time or the stomach to read big thick books with acronym-heavy titles (and little in the way of humour unless you count cryptic references to obscure sci-fi shows). Well, fortunately for you all, the position of Snowbooks Chairman is not what you might call 'a proper job' and leaves me with some time on my hands. And so I have taken it upon myself to swim far out into the turbid waters of information technology and bring you back the following exotic delicacy. I have plucked each and every thorn from it and I can almost guarantee that it won't cause you any discomfort. To give my last overworked metaphor a breather, and to saddle up a fresh one, it's web technology in comfortable slippers beside a cozy fire. It'll slip down like a good pre-budget-meeting amontillado, and have much the same effect. Ladies and gentlemen, please click to download, a pdf version of: <a href=""http://www.snowbooks.com/weblog/A%20simple%20guide%20to%20XML%20for%20publishers.pdf"" >A simple guide to XML for publishers</a>","","","","","2006-11-26","2013-03-29","","","","Rob","0"
"40779","","1","Snowshopping","Publish","true","Will you look at the lovely pictures the excellent folks from <a href=""http://www.mrbsemporium.com"">Mr B's Emporium</a> have just sent through?
 
<img alt=""MrB.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/MrB.jpg"" width=""483"" height=""337"" />


That's right, they have most kindly made us Indie Publisher of the month in their most perfect of bookshops. Look at our little display! Our very own corner of their window! I wish I had a little shop with a window like that. 

<img alt=""SnowbooksDisplay3.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/SnowbooksDisplay3.jpg"" width=""437"" height=""366"" />

The note says: 

We're not the only ones who are fans of this young independent publisher. Earlier this year (only their third) they were named Small Publisher of the Year at the 2006 British Book Trade Awards. Their eclectic mix of titles, the design quality of all of their books which make many of them perfect gifts (and of course their rather festive name!) made Snowbooks the perfect choice for our run-up-to-Christmas independent publisher of the month. 

Aren't they lovely? Please support them over Christmas and forever by buying your presents from their <a href=""http://www.mrbsemporium.com/internetshop/"">online shop</a>.","","","","","2006-11-26","2013-03-29","","","","Emma","0"
"40780","","1","Voucher Mania!","Publish","true","The <a href=""http://business.guardian.co.uk/story/0,,1958348,00.html"">Guardian</a> this morning said that retailers are facing the worst Christmas for a quarter of a century, which goes some way towards explaining the torrent of money-off vouchers that have dropped into our email boxes today: 

<img alt=""vouchers.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/vouchers.jpg"" width=""400"" height=""248"" />

So not wanting to fall behind on this latest trend, here, for your delectation, is an All New Christmas Extravaganza Voucher Fest Snowbooks Spectacular! Roll up, roll up. 

<img alt=""voucher.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/voucher.jpg"" width=""400"" height=""248"" border=""1""/>

Snowbooks: telling it like it is since 2003. Read on for a full list of barrrrgains!","www.dorothyperkins.co.uk - use code DPMN29 for free delivery and 15% off anything

http://www.oasis-stores.com - use code GLAMOUR06 for 20% off anything

http://www.usc.co.uk - use code SDM20 for 20% off anything till Sunday

www.missselfridge.co.uk - use code MSGL15 for 15% off anything

www.faith.co.uk - use code 150906 for 15% off till 2nd December

www.urbanoutfitters.co.uk   - use code URBAN1 to get 10 off if you spend 50

www.asos.co.uk - use code HSBC182116 to get 15% off

www.warehouse.co.uk - use code MCY291006 to get 20% off till 30th December

www.next.co.uk - free p&p if you use code K8004

www.powderrooms.com - use code 4E5KT for 20% off

www.hannahzakari.com - use code hzhb10 for 10% off

www.hqhair.com - use code BEAUTYBIBLE for 10% off

www.lasenza.co.uk - use code AUTUMN06 for 15% off till 30th November

www.ravel.co.uk - use code NEWW20 for 20% off till 30th November

www.cathkidson.co.uk - use code CKLR06 for 10% off and free p&p till 30th November","","","","2006-11-28","2013-03-29","","","","Emma","0"
"40781","","1","The Red Men","Publish","false","James in his wiseness signed up Matthew De Abaitua's debut novel The Red Men a few weeks back, and we've been very pleased to see that already it has generated lots of positive comments. Today it's mentioned in the comments on the <a href=""http://blogs.guardian.co.uk/books/2006/11/in_search_of_a_movement_to_giv.html"">Guardian blog.</a> Thing is, it's not published until Autumn next year, but to ensure you don't forget about it, here's a handy button you can click on to preorder it. We'll post it to you at least two weeks before publication. 

<form action=""https://www.paypal.com/cgi-bin/webscr"" method=""post"">
<input type=""hidden"" name=""cmd"" value=""_s-xclick"">
<input type=""image"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/redmen.jpg"" border=""0"" name=""submit"" alt=""Make payments with PayPal - it's fast, free and secure!"">
<img alt="""" border=""0"" src=""https://www.paypal.com/en_GB/i/scr/pixel.gif"" width=""1"" height=""1"">
<input type=""hidden"" name=""encrypted"" value=""-----BEGIN PKCS7-----MIIHPwYJKoZIhvcNAQcEoIIHMDCCBywCAQExggEwMIIBLAIBADCBlDCBjjELMAkGA1UEBhMCVVMxCzAJBgNVBAgTAkNBMRYwFAYDVQQHEw1Nb3VudGFpbiBWaWV3MRQwEgYDVQQKEwtQYXlQYWwgSW5jLjETMBEGA1UECxQKbGl2ZV9jZXJ0czERMA8GA1UEAxQIbGl2ZV9hcGkxHDAaBgkqhkiG9w0BCQEWDXJlQHBheXBhbC5jb20CAQAwDQYJKoZIhvcNAQEBBQAEgYB23BWYJcBAf8tyXuMOSoI+rNcL3+QEeKGhH2HOexyvfoHwxntrrqqdLJtV4LJ4rsPrjth3+9SlfW3Og1Dv22QhAIupqYlx89j3Ha9r5Ghban3PPpGGXXYl4u5Xpw6NR241w3m71eIQZFENjiJdWZNX/0CuAZ+S1iWZDyjaiMZFFDELMAkGBSsOAwIaBQAwgbwGCSqGSIb3DQEHATAUBggqhkiG9w0DBwQI9zd/tcWIZ7SAgZjW/1bHq0+PQhOgrzufHdFhw57PLHf5cTrQOLXDck5TY/dm0OUV3+L/GyGwUPTVRFN2B+CFWCYqf0UL96Uoi5WWEc2ZhkBtFjZwmafONFli5jsLTwJIWtNVPVrjpnkJb2G/7fnAEP1yhtDM3m+kygk2WyTfTDIVb8yFmZYQc6wzkAwDBBlYycreDDRZ2bsOLW8/0f//9kUxKaCCA4cwggODMIIC7KADAgECAgEAMA0GCSqGSIb3DQEBBQUAMIGOMQswCQYDVQQGEwJVUzELMAkGA1UECBMCQ0ExFjAUBgNVBAcTDU1vdW50YWluIFZpZXcxFDASBgNVBAoTC1BheVBhbCBJbmMuMRMwEQYDVQQLFApsaXZlX2NlcnRzMREwDwYDVQQDFAhsaXZlX2FwaTEcMBoGCSqGSIb3DQEJARYNcmVAcGF5cGFsLmNvbTAeFw0wNDAyMTMxMDEzMTVaFw0zNTAyMTMxMDEzMTVaMIGOMQswCQYDVQQGEwJVUzELMAkGA1UECBMCQ0ExFjAUBgNVBAcTDU1vdW50YWluIFZpZXcxFDASBgNVBAoTC1BheVBhbCBJbmMuMRMwEQYDVQQLFApsaXZlX2NlcnRzMREwDwYDVQQDFAhsaXZlX2FwaTEcMBoGCSqGSIb3DQEJARYNcmVAcGF5cGFsLmNvbTCBnzANBgkqhkiG9w0BAQEFAAOBjQAwgYkCgYEAwUdO3fxEzEtcnI7ZKZL412XvZPugoni7i7D7prCe0AtaHTc97CYgm7NsAtJyxNLixmhLV8pyIEaiHXWAh8fPKW+R017+EmXrr9EaquPmsVvTywAAE1PMNOKqo2kl4Gxiz9zZqIajOm1fZGWcGS0f5JQ2kBqNbvbg2/Za+GJ/qwUCAwEAAaOB7jCB6zAdBgNVHQ4EFgQUlp98u8ZvF71ZP1LXChvsENZklGswgbsGA1UdIwSBszCBsIAUlp98u8ZvF71ZP1LXChvsENZklGuhgZSkgZEwgY4xCzAJBgNVBAYTAlVTMQswCQYDVQQIEwJDQTEWMBQGA1UEBxMNTW91bnRhaW4gVmlldzEUMBIGA1UEChMLUGF5UGFsIEluYy4xEzARBgNVBAsUCmxpdmVfY2VydHMxETAPBgNVBAMUCGxpdmVfYXBpMRwwGgYJKoZIhvcNAQkBFg1yZUBwYXlwYWwuY29tggEAMAwGA1UdEwQFMAMBAf8wDQYJKoZIhvcNAQEFBQADgYEAgV86VpqAWuXvX6Oro4qJ1tYVIT5DgWpE692Ag422H7yRIr/9j/iKG4Thia/Oflx4TdL+IFJBAyPK9v6zZNZtBgPBynXb048hsP16l2vi0k5Q2JKiPDsEfBhGI+HnxLXEaUWAcVfCsQFvd2A1sxRr67ip5y2wwBelUecP3AjJ+YcxggGaMIIBlgIBATCBlDCBjjELMAkGA1UEBhMCVVMxCzAJBgNVBAgTAkNBMRYwFAYDVQQHEw1Nb3VudGFpbiBWaWV3MRQwEgYDVQQKEwtQYXlQYWwgSW5jLjETMBEGA1UECxQKbGl2ZV9jZXJ0czERMA8GA1UEAxQIbGl2ZV9hcGkxHDAaBgkqhkiG9w0BCQEWDXJlQHBheXBhbC5jb20CAQAwCQYFKw4DAhoFAKBdMBgGCSqGSIb3DQEJAzELBgkqhkiG9w0BBwEwHAYJKoZIhvcNAQkFMQ8XDTA2MTEyOTA4MDgyM1owIwYJKoZIhvcNAQkEMRYEFBD9huuK8ZZoXGC2nTdjH89TLDBcMA0GCSqGSIb3DQEBAQUABIGAbxjRHwh6GyP4vVcEhRXVhGrEPKDMziiV3Hf2+dIJvUKDs0/tBFxQuqoLdInoZ8aC2No7SuN1rcCShHrZHKJbUmF/Eq931AVDNfOZaToYWwEpbZoOfQygdCUDtfAfsHACE12exWjk4dZo9GM5D8od6EH77xE1J02CEp8aB46uxrc=-----END PKCS7-----
"">
</form>","","","","","2006-11-28","2013-03-29","","","","Emma","0"
"40782","","1","Lovely lovely reviews","Publish","true","<img alt=""3D9781905005123.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/3D9781905005123.jpg"" width=""180"" height=""186"" />

I've been quite enjoying the increasingly apoplectic opinion pieces by salaried reviewers. Sheesh, defensive much. Still, all that goes out the window when someone bothers to write a really lovely<a href=""http://www.trashionista.com/2006/11/book_review_plo_1.html#more""> review </a>about one of our own books - a ""wonderfully funny...enormously satisfying, well-written and perfectly-plotted novel with a main character who's as lovable and funny as Bridget Jones - if a tad more prone to a hot flush..."" that was awarded 5 stars by the lovely ladies at Trashionista. Quite right too.

<a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005121/ref=nosim/snowbooks-21"">Buy Plotting for Beginners now!  </a>","","","","","2006-11-29","2013-03-29","","","","Emma","0"
"40783","","1","My Christmas Present List","Publish","true","So you know how there's this custom at Christmas time for friends to bestow gifts on other friends? And how sometimes it's hard to figure out what to buy for your friends? Well, my friends, have I got a deal for you, seeing as how I like you so much. If you buy one of the following books, not only is that the best Christmas present you could possibly get for me, I won't even ask for the book! That's right! Think of the savings on gift wrap, postage, or how much lighter your bag will be next time we meet up - none of that cumbersome carrying presents around lark. 

So nip into your local Waterstone's / online bookshop / local bookshop and buy one of the following. Then email me and I'll put on a big show of saying how thoughtful and lovely you are, and it's just what I wanted, and I'll treasure it forever. Then you can go home and read it yourself. Everyone's a winner. 

<a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005229/ref=nosim/snowbooks-21""><img alt=""3D9781905005222.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/3D9781905005222.jpg"" width=""180"" height=""199"" /></a><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005237/ref=nosim/snowbooks-21""><img alt=""3D9781905005239.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005239.jpg"" width=""180"" height=""201"" /></a><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/190500527X/ref=nosim/snowbooks-21""><a href=""<img alt=""3D9781905005277.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005277.jpg"" width=""180"" height=""186"" /></a><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/190500530X/ref=nosim/snowbooks-21""><img alt=""3D9781905005307.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005307.jpg"" width=""180"" height=""201"" /></a><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005172/ref=nosim/snowbooks-21""><img alt=""3D9781905005178.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005178.jpg"" width=""180"" height=""186"" /></a><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005075/ref=nosim/snowbooks-21""><img alt=""3D9781905005079.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005079.jpg"" width=""180"" height=""201"" /><a href=""http://www.amazon.co.uk/exec/obidos/ASIN/1905005164/ref=nosim/snowbooks-21""><img alt=""3D9781905005161.jpg"" src=""http://www.snowbooks.com/weblog/3D9781905005161.jpg"" width=""180"" height=""186"" /></a>","","","","","2006-11-29","2013-03-29","","","","Emma","0"
"40784","","1","Signs of life","Publish","true","<img alt=""Untitled-1.jpg"" src=""https://s3-eu-west-1.amazonaws.com/bibliocloudimages/snowblog/Untitled-1.jpg"" width=""400""/>

Hooray, signs of life! Finally sales appear to be taking off a bit. We have had excellent reorders on our fiction and the Omnibus still hangs in there at number 10 in the chart. Phewo. There's still some work to be done on the non-fiction, so please do consider some of our books for Christmas presents. At least I can ask this now without a kind of warbling desperation in my voice. 

I have been in or around retail for over ten years and *every* Christmas I panic. And *every* Christmas it turns out OK. When will I learn?","","","","","2006-12-01","2013-03-29","","","","Emma","0"
